SPECIES	SITE_ID	YEAR	SINDEX	SCHEME
Pyrgus malvoides	Peg	2020	0	uBMS
Pyrgus malvoides	Peg	2021	0	uBMS
Pyrgus malvoides	Peg	2022	0	uBMS
Pyrgus malvoides	Cer	2023	0	uBMS
Pyrgus malvoides	Cer	2024	0	uBMS
Pyrgus malvoides	Cer	2018	0	uBMS
Pyrgus malvoides	Cer	2025	0	uBMS
Pyrgus malvoides	Cer	2019	0	uBMS
Pyrgus malvoides	Cer	2020	0	uBMS
Pyrgus malvoides	Cer	2022	0	uBMS
Pyrgus malvoides	Nord	2023	0	uBMS
Pyrgus malvoides	Nord	2024	0	uBMS
Pyrgus malvoides	Nord	2018	0	uBMS
Pyrgus malvoides	Nord	2025	0	uBMS
Pyrgus malvoides	Nord	2019	0	uBMS
Pyrgus malvoides	Nord	2020	0	uBMS
Pyrgus malvoides	Nord	2021	0	uBMS
Pyrgus malvoides	Nord	2022	0	uBMS
Pyrgus malvoides	Ped	2023	0	uBMS
Pyrgus malvoides	Ped	2024	0	uBMS
Pyrgus malvoides	Ped	2018	0	uBMS
Pyrgus malvoides	Ped	2025	0	uBMS
Pyrgus malvoides	Ped	2019	0	uBMS
Pyrgus malvoides	Ped	2020	0	uBMS
Pyrgus malvoides	Ped	2022	0	uBMS
Pyrgus malvoides	Gau	2023	0	uBMS
Pyrgus malvoides	Gau	2024	0	uBMS
Pyrgus malvoides	Gau	2018	0	uBMS
Pyrgus malvoides	Gau	2025	0	uBMS
Pyrgus malvoides	Gau	2019	0	uBMS
Pyrgus malvoides	Gau	2020	0	uBMS
Pyrgus malvoides	Gau	2021	0	uBMS
Pyrgus malvoides	Gau	2022	0	uBMS
Pyrgus malvoides	Nou	2023	0	uBMS
Pyrgus malvoides	Nou	2024	0	uBMS
Pyrgus malvoides	Nou	2018	0	uBMS
Pyrgus malvoides	Nou	2025	0	uBMS
Pyrgus malvoides	Nou	2019	0	uBMS
Pyrgus malvoides	Nou	2020	0	uBMS
Pyrgus malvoides	Nou	2021	0	uBMS
Pyrgus malvoides	Nou	2022	0	uBMS
Pyrgus malvoides	Bros	2023	0	uBMS
Pyrgus malvoides	Bros	2024	0	uBMS
Pyrgus malvoides	Bros	2018	0	uBMS
Pyrgus malvoides	Bros	2019	0	uBMS
Pyrgus malvoides	Bros	2020	0	uBMS
Pyrgus malvoides	Bros	2021	0	uBMS
Pyrgus malvoides	Bros	2022	0	uBMS
Pyrgus malvoides	Gue	2023	0	uBMS
Pyrgus malvoides	Gue	2024	0	uBMS
Pyrgus malvoides	Gue	2018	0	uBMS
Pyrgus malvoides	Gue	2019	0	uBMS
Pyrgus malvoides	Gue	2020	0	uBMS
Pyrgus malvoides	Gue	2021	0	uBMS
Pyrgus malvoides	Gue	2022	0	uBMS
Pyrgus malvoides	Dia	2023	0	uBMS
Pyrgus malvoides	Dia	2024	0	uBMS
Pyrgus malvoides	Dia	2018	0	uBMS
Pyrgus malvoides	Dia	2019	0	uBMS
Pyrgus malvoides	Dia	2020	0	uBMS
Pyrgus malvoides	Dia	2021	0	uBMS
Pyrgus malvoides	Dia	2022	0	uBMS
Pyrgus malvoides	Pei	2023	0	uBMS
Pyrgus malvoides	Pei	2024	0	uBMS
Pyrgus malvoides	Pei	2018	0	uBMS
Pyrgus malvoides	Pei	2019	0	uBMS
Pyrgus malvoides	Pei	2020	0	uBMS
Pyrgus malvoides	Pei	2021	0	uBMS
Pyrgus malvoides	Mar	2023	0	uBMS
Pyrgus malvoides	Mar	2024	0	uBMS
Pyrgus malvoides	Mar	2018	0	uBMS
Pyrgus malvoides	Mar	2019	0	uBMS
Pyrgus malvoides	Mar	2020	0	uBMS
Pyrgus malvoides	Mar	2021	0	uBMS
Pyrgus malvoides	Mar	2022	0	uBMS
Pyrgus malvoides	Gui	2023	0	uBMS
Pyrgus malvoides	Gui	2024	2.141458622	uBMS
Pyrgus malvoides	Gui	2018	5.604791966	uBMS
Pyrgus malvoides	Gui	2025	0	uBMS
Pyrgus malvoides	Gui	2019	0	uBMS
Pyrgus malvoides	Gui	2020	4.450347518	uBMS
Pyrgus malvoides	Gui	2021	2.141458622	uBMS
Pyrgus malvoides	Gui	2022	0	uBMS
Pyrgus malvoides	Bes	2023	0	uBMS
Pyrgus malvoides	Bes	2024	0	uBMS
Pyrgus malvoides	Bes	2018	0	uBMS
Pyrgus malvoides	Bes	2025	0	uBMS
Pyrgus malvoides	Bes	2019	0	uBMS
Pyrgus malvoides	Bes	2020	0	uBMS
Pyrgus malvoides	Bes	2021	0	uBMS
Pyrgus malvoides	Aig	2023	0	uBMS
Pyrgus malvoides	Aig	2018	0	uBMS
Pyrgus malvoides	Aig	2019	0	uBMS
Pyrgus malvoides	Aig	2020	0	uBMS
Pyrgus malvoides	Aig	2021	0	uBMS
Pyrgus malvoides	Aig	2022	0	uBMS
Pyrgus malvoides	Tpa	2023	0	uBMS
Pyrgus malvoides	Tpa	2022	0	uBMS
Pyrgus malvoides	Tri	2023	0	uBMS
Pyrgus malvoides	Tri	2019	0	uBMS
Pyrgus malvoides	Tri	2020	0	uBMS
Pyrgus malvoides	Tri	2021	0	uBMS
Pyrgus malvoides	Tri	2022	0	uBMS
Pyrgus sp.	Clot	2023	0	uBMS
Pyrgus sp.	Clot	2024	0	uBMS
Pyrgus sp.	Clot	2018	0	uBMS
Pyrgus sp.	Clot	2025	0	uBMS
Pyrgus sp.	Clot	2019	0	uBMS
Pyrgus sp.	Clot	2020	0	uBMS
Pyrgus sp.	Clot	2021	0	uBMS
Pyrgus sp.	Clot	2022	0	uBMS
Pyrgus sp.	Heb	2023	0	uBMS
Pyrgus sp.	Heb	2024	0	uBMS
Pyrgus sp.	Heb	2018	0	uBMS
Pyrgus sp.	Heb	2019	0	uBMS
Pyrgus sp.	Heb	2020	0	uBMS
Pyrgus sp.	Heb	2021	0	uBMS
Pyrgus sp.	Heb	2022	0	uBMS
Pyrgus sp.	Put	2023	0	uBMS
Pyrgus sp.	Put	2024	0	uBMS
Pyrgus sp.	Put	2025	0	uBMS
Pyrgus sp.	Put	2019	0	uBMS
Pyrgus sp.	Put	2020	0	uBMS
Pyrgus sp.	Put	2021	0	uBMS
Pyrgus sp.	Put	2022	0	uBMS
Pyrgus sp.	Heu	2023	0	uBMS
Pyrgus sp.	Heu	2024	0	uBMS
Pyrgus sp.	Heu	2018	0	uBMS
Pyrgus sp.	Heu	2025	0	uBMS
Pyrgus sp.	Heu	2019	0	uBMS
Pyrgus sp.	Heu	2020	0	uBMS
Pyrgus sp.	Heu	2021	0	uBMS
Pyrgus sp.	Heu	2022	0	uBMS
Pyrgus sp.	Lab	2023	0	uBMS
Pyrgus sp.	Lab	2024	0	uBMS
Pyrgus sp.	Lab	2018	0	uBMS
Pyrgus sp.	Lab	2025	0	uBMS
Pyrgus sp.	Lab	2020	0	uBMS
Pyrgus sp.	Lab	2022	0	uBMS
Pyrgus sp.	Mat	2023	0	uBMS
Pyrgus sp.	Mat	2024	0	uBMS
Pyrgus sp.	Mat	2018	0	uBMS
Pyrgus sp.	Mat	2025	0	uBMS
Pyrgus sp.	Mat	2019	0	uBMS
Pyrgus sp.	Mat	2020	0	uBMS
Pyrgus sp.	Mat	2021	0	uBMS
Pyrgus sp.	Mat	2022	0	uBMS
Pyrgus sp.	Ore	2023	0	uBMS
Pyrgus sp.	Ore	2024	0	uBMS
Pyrgus sp.	Ore	2018	0	uBMS
Pyrgus sp.	Ore	2020	0	uBMS
Pyrgus sp.	Ore	2021	0	uBMS
Pyrgus sp.	Ore	2022	0	uBMS
Pyrgus sp.	Pla	2023	0	uBMS
Pyrgus sp.	Pla	2024	0	uBMS
Pyrgus sp.	Pla	2025	0	uBMS
Pyrgus sp.	Pla	2020	0	uBMS
Pyrgus sp.	Pla	2021	0	uBMS
Pyrgus sp.	Pla	2022	2.006863419	uBMS
Pyrgus sp.	Ciu	2023	0	uBMS
Pyrgus sp.	Ciu	2024	0	uBMS
Pyrgus sp.	Ciu	2018	0	uBMS
Pyrgus sp.	Ciu	2025	0	uBMS
Pyrgus sp.	Ciu	2019	0	uBMS
Pyrgus sp.	Ciu	2020	0	uBMS
Pyrgus sp.	Ciu	2021	0	uBMS
Pyrgus sp.	Ciu	2022	0	uBMS
Pyrgus sp.	Glo	2023	0	uBMS
Pyrgus sp.	Glo	2024	0	uBMS
Pyrgus sp.	Glo	2025	0	uBMS
Pyrgus sp.	Glo	2020	0	uBMS
Pyrgus sp.	Glo	2021	0	uBMS
Pyrgus sp.	Glo	2022	0	uBMS
Pyrgus sp.	Rob	2023	0	uBMS
Pyrgus sp.	Rob	2024	0	uBMS
Pyrgus sp.	Rob	2018	0	uBMS
Pyrgus sp.	Rob	2025	0	uBMS
Pyrgus sp.	Rob	2020	0	uBMS
Pyrgus sp.	Rob	2021	0	uBMS
Pyrgus sp.	Rob	2022	0	uBMS
Pyrgus sp.	Coll	2023	0	uBMS
Pyrgus sp.	Coll	2024	0	uBMS
Pyrgus sp.	Coll	2018	0	uBMS
Pyrgus sp.	Coll	2025	0	uBMS
Pyrgus sp.	Coll	2019	0	uBMS
Pyrgus sp.	Coll	2020	0	uBMS
Pyrgus sp.	Coll	2022	0	uBMS
Pyrgus sp.	Car	2023	0	uBMS
Pyrgus sp.	Car	2024	0	uBMS
Pyrgus sp.	Car	2018	0	uBMS
Pyrgus sp.	Car	2025	0	uBMS
Pyrgus sp.	Car	2019	2.006863419	uBMS
Pyrgus sp.	Car	2020	0	uBMS
Pyrgus sp.	Car	2021	0	uBMS
Pyrgus sp.	Car	2022	0	uBMS
Pyrgus sp.	Peg	2023	0	uBMS
Pyrgus sp.	Peg	2024	0	uBMS
Pyrgus sp.	Peg	2018	0	uBMS
Pyrgus sp.	Peg	2025	0	uBMS
Pyrgus sp.	Peg	2019	0	uBMS
Pyrgus sp.	Peg	2020	0	uBMS
Pyrgus sp.	Peg	2021	0	uBMS
Pyrgus sp.	Peg	2022	0	uBMS
Pyrgus sp.	Cer	2023	0	uBMS
Pyrgus sp.	Cer	2024	0	uBMS
Pyrgus sp.	Cer	2018	0	uBMS
Pyrgus sp.	Cer	2025	0	uBMS
Pyrgus sp.	Cer	2019	0	uBMS
Pyrgus sp.	Cer	2020	0	uBMS
Pyrgus sp.	Cer	2022	0	uBMS
Pyrgus sp.	Nord	2023	0	uBMS
Pyrgus sp.	Nord	2024	0	uBMS
Pyrgus sp.	Nord	2018	0	uBMS
Pyrgus sp.	Nord	2025	0	uBMS
Pyrgus sp.	Nord	2019	0	uBMS
Pyrgus sp.	Nord	2020	0	uBMS
Pyrgus sp.	Nord	2021	0	uBMS
Pyrgus sp.	Nord	2022	0	uBMS
Pyrgus sp.	Ped	2023	0	uBMS
Pyrgus sp.	Ped	2024	0	uBMS
Pyrgus sp.	Ped	2018	0	uBMS
Pyrgus sp.	Ped	2025	0	uBMS
Pyrgus sp.	Ped	2019	0	uBMS
Pyrgus sp.	Ped	2020	0	uBMS
Pyrgus sp.	Ped	2022	0	uBMS
Pyrgus sp.	Gau	2023	0	uBMS
Pyrgus sp.	Gau	2024	0	uBMS
Pyrgus sp.	Gau	2018	0	uBMS
Pyrgus sp.	Gau	2025	0	uBMS
Pyrgus sp.	Gau	2019	0	uBMS
Pyrgus sp.	Gau	2020	0	uBMS
Pyrgus sp.	Gau	2021	0	uBMS
Pyrgus sp.	Gau	2022	0	uBMS
Pyrgus sp.	Nou	2023	0	uBMS
Pyrgus sp.	Nou	2024	0	uBMS
Pyrgus sp.	Nou	2018	0	uBMS
Pyrgus sp.	Nou	2025	0	uBMS
Pyrgus sp.	Nou	2019	0	uBMS
Pyrgus sp.	Nou	2020	0	uBMS
Pyrgus sp.	Nou	2021	0	uBMS
Pyrgus sp.	Nou	2022	0	uBMS
Pyrgus sp.	Bros	2023	0	uBMS
Pyrgus sp.	Bros	2024	0	uBMS
Pyrgus sp.	Bros	2018	0	uBMS
Pyrgus sp.	Bros	2019	0	uBMS
Pyrgus sp.	Bros	2020	0	uBMS
Pyrgus sp.	Bros	2021	0	uBMS
Pyrgus sp.	Bros	2022	0	uBMS
Pyrgus sp.	Gue	2023	0	uBMS
Pyrgus sp.	Gue	2024	0	uBMS
Pyrgus sp.	Gue	2018	0	uBMS
Pyrgus sp.	Gue	2019	0	uBMS
Pyrgus sp.	Gue	2020	0	uBMS
Pyrgus sp.	Gue	2021	0	uBMS
Pyrgus sp.	Gue	2022	0	uBMS
Pyrgus sp.	Dia	2023	0	uBMS
Pyrgus sp.	Dia	2024	0	uBMS
Pyrgus sp.	Dia	2018	0	uBMS
Pyrgus sp.	Dia	2019	0	uBMS
Pyrgus sp.	Dia	2020	0	uBMS
Pyrgus sp.	Dia	2021	0	uBMS
Pyrgus sp.	Dia	2022	0	uBMS
Pyrgus sp.	Pei	2023	0	uBMS
Pyrgus sp.	Pei	2024	0	uBMS
Pyrgus sp.	Pei	2018	0	uBMS
Pyrgus sp.	Pei	2019	0	uBMS
Pyrgus sp.	Pei	2020	0	uBMS
Pyrgus sp.	Pei	2021	0	uBMS
Pyrgus sp.	Mar	2023	0	uBMS
Pyrgus sp.	Mar	2024	0	uBMS
Pyrgus sp.	Mar	2018	0	uBMS
Pyrgus sp.	Mar	2019	0	uBMS
Pyrgus sp.	Mar	2020	0	uBMS
Pyrgus sp.	Mar	2021	0	uBMS
Pyrgus sp.	Mar	2022	0	uBMS
Pyrgus sp.	Gui	2023	0	uBMS
Pyrgus sp.	Gui	2024	0	uBMS
Pyrgus sp.	Gui	2018	0	uBMS
Pyrgus sp.	Gui	2025	0	uBMS
Pyrgus sp.	Gui	2019	0	uBMS
Pyrgus sp.	Gui	2020	0	uBMS
Pyrgus sp.	Gui	2021	0	uBMS
Pyrgus sp.	Gui	2022	0	uBMS
Pyrgus sp.	Bes	2023	0	uBMS
Pyrgus sp.	Bes	2024	0	uBMS
Pyrgus sp.	Bes	2018	2.006863419	uBMS
Pyrgus sp.	Bes	2025	0	uBMS
Pyrgus sp.	Bes	2019	0	uBMS
Pyrgus sp.	Bes	2020	0	uBMS
Pyrgus sp.	Bes	2021	0	uBMS
Pyrgus sp.	Aig	2023	0	uBMS
Pyrgus sp.	Aig	2018	0	uBMS
Pyrgus sp.	Aig	2019	0	uBMS
Pyrgus sp.	Aig	2020	0	uBMS
Pyrgus sp.	Aig	2021	0	uBMS
Pyrgus sp.	Aig	2022	0	uBMS
Pyrgus sp.	Tpa	2023	0	uBMS
Pyrgus sp.	Tpa	2022	0	uBMS
Pyrgus sp.	Tri	2023	0	uBMS
Pyrgus sp.	Tri	2019	0	uBMS
Pyrgus sp.	Tri	2020	0	uBMS
Pyrgus sp.	Tri	2021	0	uBMS
Pyrgus sp.	Tri	2022	0	uBMS
Pyronia bathseba	Clot	2023	0	uBMS
Pyronia bathseba	Clot	2024	0	uBMS
Pyronia bathseba	Clot	2018	0	uBMS
Pyronia bathseba	Clot	2025	0	uBMS
Pyronia bathseba	Clot	2019	0	uBMS
Pyronia bathseba	Clot	2020	0	uBMS
Pyronia bathseba	Clot	2021	0	uBMS
Pyronia bathseba	Clot	2022	0	uBMS
Pyronia bathseba	Heb	2023	0	uBMS
Pyronia bathseba	Heb	2024	0	uBMS
Pyronia bathseba	Heb	2018	0	uBMS
Pyronia bathseba	Heb	2019	0	uBMS
Pyronia bathseba	Heb	2020	0	uBMS
Pyronia bathseba	Heb	2021	0	uBMS
Pyronia bathseba	Heb	2022	0	uBMS
Pyronia bathseba	Put	2023	0	uBMS
Pyronia bathseba	Put	2024	0	uBMS
Pyronia bathseba	Put	2025	0	uBMS
Pyronia bathseba	Put	2019	0	uBMS
Pyronia bathseba	Put	2020	3.335117409	uBMS
Pyronia bathseba	Put	2021	0	uBMS
Pyronia bathseba	Put	2022	1.194143918	uBMS
Pyronia bathseba	Heu	2023	0	uBMS
Pyronia bathseba	Heu	2024	0	uBMS
Pyronia bathseba	Heu	2018	0	uBMS
Pyronia bathseba	Heu	2025	0	uBMS
Pyronia bathseba	Heu	2019	13.42146764	uBMS
Pyronia bathseba	Heu	2020	3.335117409	uBMS
Pyronia bathseba	Heu	2021	3.335117409	uBMS
Pyronia bathseba	Heu	2022	2.000040001	uBMS
Pyronia bathseba	Lab	2023	11.8136282	uBMS
Pyronia bathseba	Lab	2024	0	uBMS
Pyronia bathseba	Lab	2018	0	uBMS
Pyronia bathseba	Lab	2025	0	uBMS
Pyronia bathseba	Lab	2020	0	uBMS
Pyronia bathseba	Lab	2022	4.403540447	uBMS
Pyronia bathseba	Mat	2023	0	uBMS
Pyronia bathseba	Mat	2024	0	uBMS
Pyronia bathseba	Mat	2018	0	uBMS
Pyronia bathseba	Mat	2025	0	uBMS
Pyronia bathseba	Mat	2019	0	uBMS
Pyronia bathseba	Mat	2020	0	uBMS
Pyronia bathseba	Mat	2021	0	uBMS
Pyronia bathseba	Mat	2022	0	uBMS
Pyronia bathseba	Ore	2023	5.485824629	uBMS
Pyronia bathseba	Ore	2024	0	uBMS
Pyronia bathseba	Ore	2018	11.74181428	uBMS
Pyronia bathseba	Ore	2020	6.312084414	uBMS
Pyronia bathseba	Ore	2021	0	uBMS
Pyronia bathseba	Ore	2022	13.33543467	uBMS
Pyronia bathseba	Pla	2023	0	uBMS
Pyronia bathseba	Pla	2024	0	uBMS
Pyronia bathseba	Pla	2025	0	uBMS
Pyronia bathseba	Pla	2020	0	uBMS
Pyronia bathseba	Pla	2021	0	uBMS
Pyronia bathseba	Pla	2022	0	uBMS
Pyronia bathseba	Ciu	2023	0	uBMS
Pyronia bathseba	Ciu	2024	0	uBMS
Pyronia bathseba	Ciu	2018	0	uBMS
Pyronia bathseba	Ciu	2025	0	uBMS
Pyronia bathseba	Ciu	2019	0	uBMS
Pyronia bathseba	Ciu	2020	0	uBMS
Pyronia bathseba	Ciu	2021	0	uBMS
Pyronia bathseba	Ciu	2022	0	uBMS
Pyronia bathseba	Glo	2023	0	uBMS
Pyronia bathseba	Glo	2024	0	uBMS
Pyronia bathseba	Glo	2025	0	uBMS
Pyronia bathseba	Glo	2020	0	uBMS
Pyronia bathseba	Glo	2021	0	uBMS
Pyronia bathseba	Glo	2022	0	uBMS
Pyronia bathseba	Rob	2023	0	uBMS
Pyronia bathseba	Rob	2024	0	uBMS
Pyronia bathseba	Rob	2018	0	uBMS
Pyronia bathseba	Rob	2025	0	uBMS
Pyronia bathseba	Rob	2020	0	uBMS
Pyronia bathseba	Rob	2021	0	uBMS
Pyronia bathseba	Rob	2022	0	uBMS
Pyronia bathseba	Coll	2023	0	uBMS
Pyronia bathseba	Coll	2024	0	uBMS
Pyronia bathseba	Coll	2018	0	uBMS
Pyronia bathseba	Coll	2025	0	uBMS
Pyronia bathseba	Coll	2019	0	uBMS
Pyronia bathseba	Coll	2020	0	uBMS
Pyronia bathseba	Coll	2022	0	uBMS
Pyronia bathseba	Car	2023	0	uBMS
Pyronia bathseba	Car	2024	4.327439744	uBMS
Pyronia bathseba	Car	2018	2.232068123	uBMS
Pyronia bathseba	Car	2025	0	uBMS
Pyronia bathseba	Car	2019	6.602228912	uBMS
Pyronia bathseba	Car	2020	14.25066309	uBMS
Pyronia bathseba	Car	2021	11.00022	uBMS
Pyronia bathseba	Car	2022	14.83359404	uBMS
Pyronia bathseba	Peg	2023	0	uBMS
Pyronia bathseba	Peg	2024	0	uBMS
Pyronia bathseba	Peg	2018	0	uBMS
Pyronia bathseba	Peg	2025	0	uBMS
Pyronia bathseba	Peg	2019	0	uBMS
Pyronia bathseba	Peg	2020	0	uBMS
Pyronia bathseba	Peg	2021	0	uBMS
Pyronia bathseba	Peg	2022	0	uBMS
Pyronia bathseba	Cer	2023	0	uBMS
Pyronia bathseba	Cer	2024	0	uBMS
Pyronia bathseba	Cer	2018	0	uBMS
Pyronia bathseba	Cer	2025	0	uBMS
Pyronia bathseba	Cer	2019	0	uBMS
Pyronia bathseba	Cer	2020	0	uBMS
Pyronia bathseba	Cer	2022	0	uBMS
Pyronia bathseba	Nord	2023	0	uBMS
Pyronia bathseba	Nord	2024	0	uBMS
Pyronia bathseba	Nord	2018	0	uBMS
Pyronia bathseba	Nord	2025	0	uBMS
Pyronia bathseba	Nord	2019	0	uBMS
Pyronia bathseba	Nord	2020	0	uBMS
Pyronia bathseba	Nord	2021	0	uBMS
Pyronia bathseba	Nord	2022	0	uBMS
Pyronia bathseba	Ped	2023	0	uBMS
Pyronia bathseba	Ped	2024	0	uBMS
Pyronia bathseba	Ped	2018	0	uBMS
Pyronia bathseba	Ped	2025	0	uBMS
Pyronia bathseba	Ped	2019	0	uBMS
Pyronia bathseba	Ped	2020	0	uBMS
Pyronia bathseba	Ped	2022	0	uBMS
Pyronia bathseba	Gau	2023	0	uBMS
Pyronia bathseba	Gau	2024	0	uBMS
Pyronia bathseba	Gau	2018	0	uBMS
Pyronia bathseba	Gau	2025	0	uBMS
Pyronia bathseba	Gau	2019	0	uBMS
Pyronia bathseba	Gau	2020	0	uBMS
Pyronia bathseba	Gau	2021	0	uBMS
Pyronia bathseba	Gau	2022	0	uBMS
Pyronia bathseba	Nou	2023	0	uBMS
Pyronia bathseba	Nou	2024	0	uBMS
Pyronia bathseba	Nou	2018	0	uBMS
Pyronia bathseba	Nou	2025	0	uBMS
Pyronia bathseba	Nou	2019	0	uBMS
Pyronia bathseba	Nou	2020	0	uBMS
Pyronia bathseba	Nou	2021	0	uBMS
Pyronia bathseba	Nou	2022	0	uBMS
Pyronia bathseba	Bros	2023	0	uBMS
Pyronia bathseba	Bros	2024	0	uBMS
Pyronia bathseba	Bros	2018	0	uBMS
Pyronia bathseba	Bros	2019	0	uBMS
Pyronia bathseba	Bros	2020	0	uBMS
Pyronia bathseba	Bros	2021	0	uBMS
Pyronia bathseba	Bros	2022	0	uBMS
Pyronia bathseba	Gue	2023	6.017088531	uBMS
Pyronia bathseba	Gue	2024	3.335117409	uBMS
Pyronia bathseba	Gue	2018	0	uBMS
Pyronia bathseba	Gue	2019	0	uBMS
Pyronia bathseba	Gue	2020	0	uBMS
Pyronia bathseba	Gue	2021	0	uBMS
Pyronia bathseba	Gue	2022	18.19210867	uBMS
Pyronia bathseba	Dia	2023	0	uBMS
Pyronia bathseba	Dia	2024	0	uBMS
Pyronia bathseba	Dia	2018	0	uBMS
Pyronia bathseba	Dia	2019	0	uBMS
Pyronia bathseba	Dia	2020	0	uBMS
Pyronia bathseba	Dia	2021	0	uBMS
Pyronia bathseba	Dia	2022	0	uBMS
Pyronia bathseba	Pei	2023	0	uBMS
Pyronia bathseba	Pei	2024	0	uBMS
Pyronia bathseba	Pei	2018	0	uBMS
Pyronia bathseba	Pei	2019	0	uBMS
Pyronia bathseba	Pei	2020	0	uBMS
Pyronia bathseba	Pei	2021	0	uBMS
Pyronia bathseba	Mar	2023	0	uBMS
Pyronia bathseba	Mar	2024	0	uBMS
Pyronia bathseba	Mar	2018	0	uBMS
Pyronia bathseba	Mar	2019	0	uBMS
Pyronia bathseba	Mar	2020	0	uBMS
Pyronia bathseba	Mar	2021	0	uBMS
Pyronia bathseba	Mar	2022	0	uBMS
Pyronia bathseba	Gui	2023	0	uBMS
Pyronia bathseba	Gui	2024	0	uBMS
Pyronia bathseba	Gui	2018	10.05995735	uBMS
Pyronia bathseba	Gui	2025	0	uBMS
Pyronia bathseba	Gui	2019	16.00160016	uBMS
Pyronia bathseba	Gui	2020	6.312084414	uBMS
Pyronia bathseba	Gui	2021	12.85760206	uBMS
Pyronia bathseba	Gui	2022	2.041274572	uBMS
Pyronia bathseba	Bes	2023	0	uBMS
Pyronia bathseba	Bes	2024	0	uBMS
Pyronia bathseba	Bes	2018	0	uBMS
Pyronia bathseba	Bes	2025	0	uBMS
Pyronia bathseba	Bes	2019	0	uBMS
Pyronia bathseba	Bes	2020	0	uBMS
Pyronia bathseba	Bes	2021	0	uBMS
Pyronia bathseba	Aig	2023	0	uBMS
Pyronia bathseba	Aig	2018	0	uBMS
Pyronia bathseba	Aig	2019	0	uBMS
Pyronia bathseba	Aig	2020	0	uBMS
Pyronia bathseba	Aig	2021	0	uBMS
Pyronia bathseba	Aig	2022	0	uBMS
Pyronia bathseba	Tpa	2023	0	uBMS
Pyronia bathseba	Tpa	2022	0	uBMS
Pyronia bathseba	Tri	2023	0	uBMS
Pyronia bathseba	Tri	2019	0	uBMS
Pyronia bathseba	Tri	2020	0	uBMS
Pyronia bathseba	Tri	2021	0	uBMS
Pyronia bathseba	Tri	2022	0	uBMS
Pyronia cecilia	Clot	2023	0	uBMS
Pyronia cecilia	Clot	2024	0	uBMS
Pyronia cecilia	Clot	2018	0	uBMS
Pyronia cecilia	Clot	2025	0	uBMS
Pyronia cecilia	Clot	2019	0	uBMS
Pyronia cecilia	Clot	2020	0	uBMS
Pyronia cecilia	Clot	2021	0	uBMS
Pyronia cecilia	Clot	2022	0	uBMS
Pyronia cecilia	Heb	2023	0	uBMS
Pyronia cecilia	Heb	2024	0	uBMS
Pyronia cecilia	Heb	2018	0	uBMS
Pyronia cecilia	Heb	2019	0	uBMS
Pyronia cecilia	Heb	2020	0	uBMS
Pyronia cecilia	Heb	2021	0	uBMS
Pyronia cecilia	Heb	2022	0	uBMS
Pyronia cecilia	Put	2023	0	uBMS
Pyronia cecilia	Put	2024	0	uBMS
Pyronia cecilia	Put	2025	0	uBMS
Pyronia cecilia	Put	2019	0	uBMS
Pyronia cecilia	Put	2020	0	uBMS
Pyronia cecilia	Put	2021	0	uBMS
Pyronia cecilia	Put	2022	0	uBMS
Pyronia cecilia	Heu	2023	0	uBMS
Pyronia cecilia	Heu	2024	0	uBMS
Pyronia cecilia	Heu	2018	0	uBMS
Pyronia cecilia	Heu	2025	0	uBMS
Pyronia cecilia	Heu	2019	0	uBMS
Pyronia cecilia	Heu	2020	0	uBMS
Pyronia cecilia	Heu	2021	0	uBMS
Pyronia cecilia	Heu	2022	0	uBMS
Pyronia cecilia	Lab	2023	0	uBMS
Pyronia cecilia	Lab	2024	0	uBMS
Pyronia cecilia	Lab	2018	0	uBMS
Pyronia cecilia	Lab	2025	0	uBMS
Pyronia cecilia	Lab	2020	0	uBMS
Pyronia cecilia	Lab	2022	0	uBMS
Pyronia cecilia	Mat	2023	0	uBMS
Pyronia cecilia	Mat	2024	0	uBMS
Pyronia cecilia	Mat	2018	0	uBMS
Pyronia cecilia	Mat	2025	0	uBMS
Pyronia cecilia	Mat	2019	0	uBMS
Pyronia cecilia	Mat	2020	0	uBMS
Pyronia cecilia	Mat	2021	0	uBMS
Pyronia cecilia	Mat	2022	0	uBMS
Pyronia cecilia	Ore	2023	0	uBMS
Pyronia cecilia	Ore	2024	0	uBMS
Pyronia cecilia	Ore	2018	0	uBMS
Pyronia cecilia	Ore	2020	99.58700682	uBMS
Pyronia cecilia	Ore	2021	0	uBMS
Pyronia cecilia	Ore	2022	0	uBMS
Pyronia cecilia	Pla	2023	0	uBMS
Pyronia cecilia	Pla	2024	0	uBMS
Pyronia cecilia	Pla	2025	0	uBMS
Pyronia cecilia	Pla	2020	0	uBMS
Pyronia cecilia	Pla	2021	0	uBMS
Pyronia cecilia	Pla	2022	3.990422985	uBMS
Pyronia cecilia	Ciu	2023	0	uBMS
Pyronia cecilia	Ciu	2024	0	uBMS
Pyronia cecilia	Ciu	2018	0	uBMS
Pyronia cecilia	Ciu	2025	0	uBMS
Pyronia cecilia	Ciu	2019	0	uBMS
Pyronia cecilia	Ciu	2020	0	uBMS
Pyronia cecilia	Ciu	2021	0	uBMS
Pyronia cecilia	Ciu	2022	0	uBMS
Pyronia cecilia	Glo	2023	0	uBMS
Pyronia cecilia	Glo	2024	0	uBMS
Pyronia cecilia	Glo	2025	0	uBMS
Pyronia cecilia	Glo	2020	0	uBMS
Pyronia cecilia	Glo	2021	0	uBMS
